8 WRITE monitordata 000000ff
210702 WRITE monitorcmd 00000001
210703 WRITE monitorcmd 00000000
210717 WRITE monitoraddr 00004366
210718 WRITE monitorcmd 00000001
210719 WRITE monitorcmd 00000000
210733 WRITE monitoraddr 00004367
210734 WRITE monitorcmd 00000001
210735 WRITE monitorcmd 00000000
210749 WRITE monitoraddr 00004368
210750 WRITE monitorcmd 00000001
210751 WRITE monitorcmd 00000000
210765 WRITE monitoraddr 00004369
210766 WRITE monitorcmd 00000001
210767 WRITE monitorcmd 00000000
210781 WRITE monitoraddr 0000436a
210782 WRITE monitorcmd 00000001
210783 WRITE monitorcmd 00000000
210797 WRITE monitoraddr 0000436b
210798 WRITE monitorcmd 00000001
210799 WRITE monitorcmd 00000000
210813 WRITE monitoraddr 0000436c
210814 WRITE monitorcmd 00000001
210815 WRITE monitorcmd 00000000
210829 WRITE monitoraddr 0000436d
210830 WRITE monitorcmd 00000001
210831 WRITE monitorcmd 00000000
210845 WRITE monitoraddr 0000436e
210846 WRITE monitorcmd 00000001
210847 WRITE monitorcmd 00000000
210861 WRITE monitoraddr 0000436f
210862 WRITE monitorcmd 00000001
210863 WRITE monitorcmd 00000000
210877 WRITE monitoraddr 00004370
210878 WRITE monitorcmd 00000001
210879 WRITE monitorcmd 00000000
210893 WRITE monitoraddr 00004371
210894 WRITE monitorcmd 00000001
210895 WRITE monitorcmd 00000000
210909 WRITE monitoraddr 00004372
210910 WRITE monitorcmd 00000001
210911 WRITE monitorcmd 00000000
210925 WRITE monitoraddr 00004373
210926 WRITE monitorcmd 00000001
210927 WRITE monitorcmd 00000000
210941 WRITE monitoraddr 00004374
210942 WRITE monitorcmd 00000001
210943 WRITE monitorcmd 00000000
210957 WRITE monitoraddr 00004375
210958 WRITE monitorcmd 00000001
210959 WRITE monitorcmd 00000000
210973 WRITE monitoraddr 00004376
210974 WRITE monitorcmd 00000001
210975 WRITE monitorcmd 00000000
210989 WRITE monitoraddr 00004377
210990 WRITE monitorcmd 00000001
210991 WRITE monitorcmd 00000000
211005 WRITE monitoraddr 00004378
211006 WRITE monitorcmd 00000001
211007 WRITE monitorcmd 00000000
211021 WRITE monitoraddr 00004379
211022 WRITE monitorcmd 00000001
211023 WRITE monitorcmd 00000000
211037 WRITE monitoraddr 0000437a
211038 WRITE monitorcmd 00000001
211039 WRITE monitorcmd 00000000
211053 WRITE monitoraddr 0000437b
211054 WRITE monitorcmd 00000001
211055 WRITE monitorcmd 00000000
211069 WRITE monitoraddr 0000437c
211070 WRITE monitorcmd 00000001
211071 WRITE monitorcmd 00000000
211085 WRITE monitoraddr 0000437d
211086 WRITE monitorcmd 00000001
211087 WRITE monitorcmd 00000000
211101 WRITE monitoraddr 0000437e
211102 WRITE monitorcmd 00000001
211103 WRITE monitorcmd 00000000
211117 WRITE monitoraddr 0000437f
211118 WRITE monitorcmd 00000001
211119 WRITE monitorcmd 00000000
211133 WRITE monitoraddr 00004380
211134 WRITE monitorcmd 00000001
211135 WRITE monitorcmd 00000000
211149 WRITE monitoraddr 00004381
211150 WRITE monitorcmd 00000001
211151 WRITE monitorcmd 00000000
211165 WRITE monitoraddr 00004382
211166 WRITE monitorcmd 00000001
211167 WRITE monitorcmd 00000000
211181 WRITE monitoraddr 00004383
211182 WRITE monitorcmd 00000001
211183 WRITE monitorcmd 00000000
211197 WRITE monitoraddr 00004384
211198 WRITE monitorcmd 00000001
211199 WRITE monitorcmd 00000000
211213 WRITE monitoraddr 00004385
211214 WRITE monitorcmd 00000001
211215 WRITE monitorcmd 00000000
211229 WRITE monitoraddr 00004386
211230 WRITE monitorcmd 00000001
211231 WRITE monitorcmd 00000000
211245 WRITE monitoraddr 00004387
211246 WRITE monitorcmd 00000001
211247 WRITE monitorcmd 00000000
211261 WRITE monitoraddr 00004388
211262 WRITE monitorcmd 00000001
211263 WRITE monitorcmd 00000000
211277 WRITE monitoraddr 00004389
211278 WRITE monitorcmd 00000001
211279 WRITE monitorcmd 00000000
211293 WRITE monitoraddr 0000438a
211294 WRITE monitorcmd 00000001
211295 WRITE monitorcmd 00000000
211309 WRITE monitoraddr 0000438b
211310 WRITE monitorcmd 00000001
211311 WRITE monitorcmd 00000000
211325 WRITE monitoraddr 0000438c
211326 WRITE monitorcmd 00000001
211327 WRITE monitorcmd 00000000
211341 WRITE monitoraddr 0000438d
211342 WRITE monitorcmd 00000001
211343 WRITE monitorcmd 00000000
211357 WRITE monitoraddr 0000438e
211358 WRITE monitorcmd 00000001
211359 WRITE monitorcmd 00000000
211373 WRITE monitoraddr 0000438f
211374 WRITE monitorcmd 00000001
211375 WRITE monitorcmd 00000000
211389 WRITE monitoraddr 00004390
211390 WRITE monitorcmd 00000001
211391 WRITE monitorcmd 00000000
211405 WRITE monitoraddr 00004391
211406 WRITE monitorcmd 00000001
211407 WRITE monitorcmd 00000000
211421 WRITE monitoraddr 00004392
211422 WRITE monitorcmd 00000001
211423 WRITE monitorcmd 00000000
211437 WRITE monitoraddr 00004393
211438 WRITE monitorcmd 00000001
211439 WRITE monitorcmd 00000000
211453 WRITE monitoraddr 00004394
211454 WRITE monitorcmd 00000001
211455 WRITE monitorcmd 00000000
211469 WRITE monitoraddr 00004395
211470 WRITE monitorcmd 00000001
211471 WRITE monitorcmd 00000000
211485 WRITE monitoraddr 00004396
211486 WRITE monitorcmd 00000001
211487 WRITE monitorcmd 00000000
211501 WRITE monitoraddr 00004397
211502 WRITE monitorcmd 00000001
211503 WRITE monitorcmd 00000000
211517 WRITE monitoraddr 00004398
211518 WRITE monitorcmd 00000001
211519 WRITE monitorcmd 00000000
211533 WRITE monitoraddr 00004399
211534 WRITE monitorcmd 00000001
211535 WRITE monitorcmd 00000000
211549 WRITE monitoraddr 0000439a
211550 WRITE monitorcmd 00000001
211551 WRITE monitorcmd 00000000
211565 WRITE monitoraddr 0000439b
211566 WRITE monitorcmd 00000001
211567 WRITE monitorcmd 00000000
211581 WRITE monitoraddr 0000439c
211582 WRITE monitorcmd 00000001
211583 WRITE monitorcmd 00000000
211597 WRITE monitoraddr 0000439d
211598 WRITE monitorcmd 00000001
211599 WRITE monitorcmd 00000000
211613 WRITE monitoraddr 0000439e
211614 WRITE monitorcmd 00000001
211615 WRITE monitorcmd 00000000
211629 WRITE monitoraddr 0000439f
211630 WRITE monitorcmd 00000001
211631 WRITE monitorcmd 00000000
211645 WRITE monitoraddr 000043a0
211646 WRITE monitorcmd 00000001
211647 WRITE monitorcmd 00000000
211661 WRITE monitoraddr 000043a1
211662 WRITE monitorcmd 00000001
211663 WRITE monitorcmd 00000000
211677 WRITE monitoraddr 000043a2
211678 WRITE monitorcmd 00000001
211679 WRITE monitorcmd 00000000
211693 WRITE monitoraddr 000043a3
211694 WRITE monitorcmd 00000001
211695 WRITE monitorcmd 00000000
211709 WRITE monitoraddr 000043a4
211710 WRITE monitorcmd 00000001
211711 WRITE monitorcmd 00000000
211725 WRITE monitoraddr 000043a5
211726 WRITE monitorcmd 00000001
211727 WRITE monitorcmd 00000000
211741 WRITE monitoraddr 000043a6
211742 WRITE monitorcmd 00000001
211743 WRITE monitorcmd 00000000
211757 WRITE monitoraddr 000043a7
211758 WRITE monitorcmd 00000001
211759 WRITE monitorcmd 00000000
211773 WRITE monitoraddr 000043a8
211774 WRITE monitorcmd 00000001
211775 WRITE monitorcmd 00000000
211789 WRITE monitoraddr 000043a9
211790 WRITE monitorcmd 00000001
211791 WRITE monitorcmd 00000000
211805 WRITE monitoraddr 000043aa
211806 WRITE monitorcmd 00000001
211807 WRITE monitorcmd 00000000
211821 WRITE monitoraddr 000043ab
211822 WRITE monitorcmd 00000001
211823 WRITE monitorcmd 00000000
211837 WRITE monitoraddr 000043ac
211838 WRITE monitorcmd 00000001
211839 WRITE monitorcmd 00000000
211853 WRITE monitoraddr 000043ad
211854 WRITE monitorcmd 00000001
211855 WRITE monitorcmd 00000000
211869 WRITE monitoraddr 000043ae
211870 WRITE monitorcmd 00000001
211871 WRITE monitorcmd 00000000
211885 WRITE monitoraddr 000043af
211886 WRITE monitorcmd 00000001
211887 WRITE monitorcmd 00000000
211901 WRITE monitoraddr 000043b0
211902 WRITE monitorcmd 00000001
211903 WRITE monitorcmd 00000000
211917 WRITE monitoraddr 000043b1
211918 WRITE monitorcmd 00000001
211919 WRITE monitorcmd 00000000
211933 WRITE monitoraddr 000043b2
211934 WRITE monitorcmd 00000001
211935 WRITE monitorcmd 00000000
211949 WRITE monitoraddr 000043b3
211950 WRITE monitorcmd 00000001
211951 WRITE monitorcmd 00000000
211965 WRITE monitoraddr 000043b4
211966 WRITE monitorcmd 00000001
211967 WRITE monitorcmd 00000000
211981 WRITE monitoraddr 000043b5
211982 WRITE monitorcmd 00000001
211983 WRITE monitorcmd 00000000
211997 WRITE monitoraddr 000043b6
211998 WRITE monitorcmd 00000001
211999 WRITE monitorcmd 00000000
212013 WRITE monitoraddr 000043b7
212014 WRITE monitorcmd 00000001
212015 WRITE monitorcmd 00000000
212029 WRITE monitoraddr 000043b8
212030 WRITE monitorcmd 00000001
212031 WRITE monitorcmd 00000000
212045 WRITE monitoraddr 000043b9
212046 WRITE monitorcmd 00000001
212047 WRITE monitorcmd 00000000
212061 WRITE monitoraddr 000043ba
212062 WRITE monitorcmd 00000001
212063 WRITE monitorcmd 00000000
212077 WRITE monitoraddr 000043bb
212078 WRITE monitorcmd 00000001
212079 WRITE monitorcmd 00000000
212093 WRITE monitoraddr 000043bc
212094 WRITE monitorcmd 00000001
212095 WRITE monitorcmd 00000000
212109 WRITE monitoraddr 000043bd
212110 WRITE monitorcmd 00000001
212111 WRITE monitorcmd 00000000
212125 WRITE monitoraddr 000043be
212126 WRITE monitorcmd 00000001
212127 WRITE monitorcmd 00000000
212141 WRITE monitoraddr 000043bf
212142 WRITE monitorcmd 00000001
212143 WRITE monitorcmd 00000000
212157 WRITE monitoraddr 000043c0
212158 WRITE monitorcmd 00000001
212159 WRITE monitorcmd 00000000
212173 WRITE monitoraddr 000043c1
212174 WRITE monitorcmd 00000001
212175 WRITE monitorcmd 00000000
212189 WRITE monitoraddr 000043c2
212190 WRITE monitorcmd 00000001
212191 WRITE monitorcmd 00000000
212205 WRITE monitoraddr 000043c3
212206 WRITE monitorcmd 00000001
212207 WRITE monitorcmd 00000000
212221 WRITE monitoraddr 000043c4
212222 WRITE monitorcmd 00000001
212223 WRITE monitorcmd 00000000
212237 WRITE monitoraddr 000043c5
212238 WRITE monitorcmd 00000001
212239 WRITE monitorcmd 00000000
212253 WRITE monitoraddr 000043c6
212254 WRITE monitorcmd 00000001
212255 WRITE monitorcmd 00000000
212269 WRITE monitoraddr 000043c7
212270 WRITE monitorcmd 00000001
212271 WRITE monitorcmd 00000000
212285 WRITE monitoraddr 000043c8
212286 WRITE monitorcmd 00000001
212287 WRITE monitorcmd 00000000
212301 WRITE monitoraddr 000043c9
212302 WRITE monitorcmd 00000001
212303 WRITE monitorcmd 00000000
212317 WRITE monitoraddr 000043ca
212318 WRITE monitorcmd 00000001
212319 WRITE monitorcmd 00000000
212333 WRITE monitoraddr 000043cb
212334 WRITE monitorcmd 00000001
212335 WRITE monitorcmd 00000000
212349 WRITE monitoraddr 000043cc
212350 WRITE monitorcmd 00000001
212351 WRITE monitorcmd 00000000
212365 WRITE monitoraddr 000043cd
212366 WRITE monitorcmd 00000001
212367 WRITE monitorcmd 00000000
212381 WRITE monitoraddr 000043ce
212382 WRITE monitorcmd 00000001
212383 WRITE monitorcmd 00000000
212397 WRITE monitoraddr 000043cf
212398 WRITE monitorcmd 00000001
212399 WRITE monitorcmd 00000000
213461 WRITE monitoraddr 00004430
213462 WRITE monitorcmd 00000001
213463 WRITE monitorcmd 00000000
213477 WRITE monitoraddr 00004431
213478 WRITE monitorcmd 00000001
213479 WRITE monitorcmd 00000000
213493 WRITE monitoraddr 00004432
213494 WRITE monitorcmd 00000001
213495 WRITE monitorcmd 00000000
213509 WRITE monitoraddr 00004433
213510 WRITE monitorcmd 00000001
213511 WRITE monitorcmd 00000000
213525 WRITE monitoraddr 00004434
213526 WRITE monitorcmd 00000001
213527 WRITE monitorcmd 00000000
213541 WRITE monitoraddr 00004435
213542 WRITE monitorcmd 00000001
213543 WRITE monitorcmd 00000000
213557 WRITE monitoraddr 00004436
213558 WRITE monitorcmd 00000001
213559 WRITE monitorcmd 00000000
213573 WRITE monitoraddr 00004437
213574 WRITE monitorcmd 00000001
213575 WRITE monitorcmd 00000000
213589 WRITE monitoraddr 00004438
213590 WRITE monitorcmd 00000001
213591 WRITE monitorcmd 00000000
213605 WRITE monitoraddr 00004439
213606 WRITE monitorcmd 00000001
213607 WRITE monitorcmd 00000000
213621 WRITE monitoraddr 0000443a
213622 WRITE monitorcmd 00000001
213623 WRITE monitorcmd 00000000
213637 WRITE monitoraddr 0000443b
213638 WRITE monitorcmd 00000001
213639 WRITE monitorcmd 00000000
213653 WRITE monitoraddr 0000443c
213654 WRITE monitorcmd 00000001
213655 WRITE monitorcmd 00000000
213669 WRITE monitoraddr 0000443d
213670 WRITE monitorcmd 00000001
213671 WRITE monitorcmd 00000000
213685 WRITE monitoraddr 0000443e
213686 WRITE monitorcmd 00000001
213687 WRITE monitorcmd 00000000
213701 WRITE monitoraddr 0000443f
213702 WRITE monitorcmd 00000001
213703 WRITE monitorcmd 00000000
213717 WRITE monitoraddr 00004440
213718 WRITE monitorcmd 00000001
213719 WRITE monitorcmd 00000000
213733 WRITE monitoraddr 00004441
213734 WRITE monitorcmd 00000001
213735 WRITE monitorcmd 00000000
213749 WRITE monitoraddr 00004442
213750 WRITE monitorcmd 00000001
213751 WRITE monitorcmd 00000000
213765 WRITE monitoraddr 00004443
213766 WRITE monitorcmd 00000001
213767 WRITE monitorcmd 00000000
213781 WRITE monitoraddr 00004444
213782 WRITE monitorcmd 00000001
213783 WRITE monitorcmd 00000000
213797 WRITE monitoraddr 00004445
213798 WRITE monitorcmd 00000001
213799 WRITE monitorcmd 00000000
213813 WRITE monitoraddr 00004446
213814 WRITE monitorcmd 00000001
213815 WRITE monitorcmd 00000000
213829 WRITE monitoraddr 00004447
213830 WRITE monitorcmd 00000001
213831 WRITE monitorcmd 00000000
213845 WRITE monitoraddr 00004448
213846 WRITE monitorcmd 00000001
213847 WRITE monitorcmd 00000000
213861 WRITE monitoraddr 00004449
213862 WRITE monitorcmd 00000001
213863 WRITE monitorcmd 00000000
213877 WRITE monitoraddr 0000444a
213878 WRITE monitorcmd 00000001
213879 WRITE monitorcmd 00000000
213893 WRITE monitoraddr 0000444b
213894 WRITE monitorcmd 00000001
213895 WRITE monitorcmd 00000000
213909 WRITE monitoraddr 0000444c
213910 WRITE monitorcmd 00000001
213911 WRITE monitorcmd 00000000
213925 WRITE monitoraddr 0000444d
213926 WRITE monitorcmd 00000001
213927 WRITE monitorcmd 00000000
213941 WRITE monitoraddr 0000444e
213942 WRITE monitorcmd 00000001
213943 WRITE monitorcmd 00000000
213957 WRITE monitoraddr 0000444f
213958 WRITE monitorcmd 00000001
213959 WRITE monitorcmd 00000000
213973 WRITE monitoraddr 00004450
213974 WRITE monitorcmd 00000001
213975 WRITE monitorcmd 00000000
213989 WRITE monitoraddr 00004451
213990 WRITE monitorcmd 00000001
213991 WRITE monitorcmd 00000000
214005 WRITE monitoraddr 00004452
214006 WRITE monitorcmd 00000001
214007 WRITE monitorcmd 00000000
214021 WRITE monitoraddr 00004453
214022 WRITE monitorcmd 00000001
214023 WRITE monitorcmd 00000000
214037 WRITE monitoraddr 00004454
214038 WRITE monitorcmd 00000001
214039 WRITE monitorcmd 00000000
214053 WRITE monitoraddr 00004455
214054 WRITE monitorcmd 00000001
214055 WRITE monitorcmd 00000000
214069 WRITE monitoraddr 00004456
214070 WRITE monitorcmd 00000001
214071 WRITE monitorcmd 00000000
214085 WRITE monitoraddr 00004457
214086 WRITE monitorcmd 00000001
214087 WRITE monitorcmd 00000000
214101 WRITE monitoraddr 00004458
214102 WRITE monitorcmd 00000001
214103 WRITE monitorcmd 00000000
214117 WRITE monitoraddr 00004459
214118 WRITE monitorcmd 00000001
214119 WRITE monitorcmd 00000000
214133 WRITE monitoraddr 0000445a
214134 WRITE monitorcmd 00000001
214135 WRITE monitorcmd 00000000
214149 WRITE monitoraddr 0000445b
214150 WRITE monitorcmd 00000001
214151 WRITE monitorcmd 00000000
214165 WRITE monitoraddr 0000445c
214166 WRITE monitorcmd 00000001
214167 WRITE monitorcmd 00000000
214181 WRITE monitoraddr 0000445d
214182 WRITE monitorcmd 00000001
214183 WRITE monitorcmd 00000000
214197 WRITE monitoraddr 0000445e
214198 WRITE monitorcmd 00000001
214199 WRITE monitorcmd 00000000
214213 WRITE monitoraddr 0000445f
214214 WRITE monitorcmd 00000001
214215 WRITE monitorcmd 00000000
214229 WRITE monitoraddr 00004460
214230 WRITE monitorcmd 00000001
214231 WRITE monitorcmd 00000000
214245 WRITE monitoraddr 00004461
214246 WRITE monitorcmd 00000001
214247 WRITE monitorcmd 00000000
214261 WRITE monitoraddr 00004462
214262 WRITE monitorcmd 00000001
214263 WRITE monitorcmd 00000000
214277 WRITE monitoraddr 00004463
214278 WRITE monitorcmd 00000001
214279 WRITE monitorcmd 00000000
214293 WRITE monitoraddr 00004464
214294 WRITE monitorcmd 00000001
214295 WRITE monitorcmd 00000000
214309 WRITE monitoraddr 00004465
214310 WRITE monitorcmd 00000001
214311 WRITE monitorcmd 00000000
214325 WRITE monitoraddr 00004466
214326 WRITE monitorcmd 00000001
214327 WRITE monitorcmd 00000000
214341 WRITE monitoraddr 00004467
214342 WRITE monitorcmd 00000001
214343 WRITE monitorcmd 00000000
214357 WRITE monitoraddr 00004468
214358 WRITE monitorcmd 00000001
214359 WRITE monitorcmd 00000000
214373 WRITE monitoraddr 00004469
214374 WRITE monitorcmd 00000001
214375 WRITE monitorcmd 00000000
214389 WRITE monitoraddr 0000446a
214390 WRITE monitorcmd 00000001
214391 WRITE monitorcmd 00000000
214405 WRITE monitoraddr 0000446b
214406 WRITE monitorcmd 00000001
214407 WRITE monitorcmd 00000000
214421 WRITE monitoraddr 0000446c
214422 WRITE monitorcmd 00000001
214423 WRITE monitorcmd 00000000
214437 WRITE monitoraddr 0000446d
214438 WRITE monitorcmd 00000001
214439 WRITE monitorcmd 00000000
214453 WRITE monitoraddr 0000446e
214454 WRITE monitorcmd 00000001
214455 WRITE monitorcmd 00000000
214469 WRITE monitoraddr 0000446f
214470 WRITE monitorcmd 00000001
214471 WRITE monitorcmd 00000000
214485 WRITE monitoraddr 00004470
214486 WRITE monitorcmd 00000001
214487 WRITE monitorcmd 00000000
214501 WRITE monitoraddr 00004471
214502 WRITE monitorcmd 00000001
214503 WRITE monitorcmd 00000000
214517 WRITE monitoraddr 00004472
214518 WRITE monitorcmd 00000001
214519 WRITE monitorcmd 00000000
214533 WRITE monitoraddr 00004473
214534 WRITE monitorcmd 00000001
214535 WRITE monitorcmd 00000000
214549 WRITE monitoraddr 00004474
214550 WRITE monitorcmd 00000001
214551 WRITE monitorcmd 00000000
214565 WRITE monitoraddr 00004475
214566 WRITE monitorcmd 00000001
214567 WRITE monitorcmd 00000000
214581 WRITE monitoraddr 00004476
214582 WRITE monitorcmd 00000001
214583 WRITE monitorcmd 00000000
214597 WRITE monitoraddr 00004477
214598 WRITE monitorcmd 00000001
214599 WRITE monitorcmd 00000000
214613 WRITE monitoraddr 00004478
214614 WRITE monitorcmd 00000001
214615 WRITE monitorcmd 00000000
214629 WRITE monitoraddr 00004479
214630 WRITE monitorcmd 00000001
214631 WRITE monitorcmd 00000000
214645 WRITE monitoraddr 0000447a
214646 WRITE monitorcmd 00000001
214647 WRITE monitorcmd 00000000
214661 WRITE monitoraddr 0000447b
214662 WRITE monitorcmd 00000001
214663 WRITE monitorcmd 00000000
214677 WRITE monitoraddr 0000447c
214678 WRITE monitorcmd 00000001
214679 WRITE monitorcmd 00000000
214693 WRITE monitoraddr 0000447d
214694 WRITE monitorcmd 00000001
214695 WRITE monitorcmd 00000000
214709 WRITE monitoraddr 0000447e
214710 WRITE monitorcmd 00000001
214711 WRITE monitorcmd 00000000
214725 WRITE monitoraddr 0000447f
214726 WRITE monitorcmd 00000001
214727 WRITE monitorcmd 00000000
214741 WRITE monitoraddr 00004480
214742 WRITE monitorcmd 00000001
214743 WRITE monitorcmd 00000000
214757 WRITE monitoraddr 00004481
214758 WRITE monitorcmd 00000001
214759 WRITE monitorcmd 00000000
214773 WRITE monitoraddr 00004482
214774 WRITE monitorcmd 00000001
214775 WRITE monitorcmd 00000000
214789 WRITE monitoraddr 00004483
214790 WRITE monitorcmd 00000001
214791 WRITE monitorcmd 00000000
214805 WRITE monitoraddr 00004484
214806 WRITE monitorcmd 00000001
214807 WRITE monitorcmd 00000000
214821 WRITE monitoraddr 00004485
214822 WRITE monitorcmd 00000001
214823 WRITE monitorcmd 00000000
214837 WRITE monitoraddr 00004486
214838 WRITE monitorcmd 00000001
214839 WRITE monitorcmd 00000000
214853 WRITE monitoraddr 00004487
